horizon_weeks,held_out_crisis,date,risk
8,1890,1870-06-01,0.2261263803635597
8,1890,1870-06-08,0.24344107183072686
8,1890,1870-06-15,0.3213924025918096
8,1890,1870-06-22,0.3831130398823128
8,1890,1870-06-29,0.5035005604006194
8,1890,1870-07-06,0.43202305299686145
8,1890,1870-07-13,0.3851131848559501
8,1890,1870-07-20,0.38000135661859363
8,1890,1870-07-27,0.1436663099062857
8,1890,1870-08-03,0.09978128184376132
8,1890,1870-08-10,0.0631414881363247
8,1890,1870-08-17,0.26692740098208806
8,1890,1870-08-24,0.3453930288817696
8,1890,1870-08-31,0.3762478478049687
8,1890,1870-09-07,0.39629391927638746
8,1890,1870-09-14,0.5917438104715769
8,1890,1870-09-21,0.7665143787253778
8,1890,1870-09-28,0.6784270973915196
8,1890,1870-10-05,0.6495473001434294
8,1890,1870-10-12,0.48745626659555685
8,1890,1870-10-19,0.4965857592355009
8,1890,1870-10-26,0.43698621459726805
8,1890,1870-11-02,0.37675434352286236
8,1890,1870-11-09,0.31647928844207784
8,1890,1870-11-16,0.20723796601826464
8,1890,1870-11-23,0.17388383747058428
8,1890,1870-11-30,0.13416779284027566
8,1890,1870-12-07,0.19667387048479557
8,1890,1870-12-14,0.2186348567761799
8,1890,1870-12-21,0.20557384806650997
8,1890,1870-12-28,0.2017478128469669
8,1890,1871-01-04,0.23945791930495128
8,1890,1871-01-11,0.2851422213550013
8,1890,1871-01-18,0.19974201419200793
8,1890,1871-01-25,0.16090647181027018
8,1890,1871-02-01,0.21004344167528502
8,1890,1871-02-08,0.18266858587034457
8,1890,1871-02-15,0.14627295379197958
8,1890,1871-02-22,0.21644653005304992
8,1890,1871-03-01,0.1734914326824939
8,1890,1871-03-08,0.0807448694622975
8,1890,1871-03-15,0.432652467657522
8,1890,1871-03-22,0.5121365432956873
8,1890,1871-03-29,0.5230673660812923
8,1890,1871-04-05,0.15755243797086985
8,1890,1871-04-12,0.4459092139083268
8,1890,1871-04-19,0.3779029026876197
8,1890,1871-04-26,0.2607727993223425
8,1890,1871-05-03,0.38449649744959946
8,1890,1871-05-10,0.34896932156902105
8,1890,1871-05-17,0.3404527802567161
8,1890,1871-05-24,0.2349143916307256
8,1890,1871-05-31,0.24582860294808392
8,1890,1871-06-07,0.2760727629114579
8,1890,1871-06-14,0.26735191513863754
8,1890,1871-06-21,0.29688599909127644
8,1890,1871-06-28,0.2771579103496975
8,1890,1871-07-05,0.2649163382134771
8,1890,1871-07-12,0.27885522143050034
8,1890,1871-07-19,0.24172839765698295
8,1890,1871-07-26,0.1715478205055803
8,1890,1871-08-02,0.09720772979378085
8,1890,1871-08-09,0.12015032234158314
8,1890,1871-08-16,0.14711931454550858
8,1890,1871-08-23,0.10976268535184146
8,1890,1871-08-30,0.12722143810214145
8,1890,1871-09-06,0.16569484748565874
8,1890,1871-09-13,0.1310243192422033
8,1890,1871-09-20,0.17907703416860749
8,1890,1871-09-27,0.061086317724450355
8,1890,1871-10-04,0.18851968104869676
8,1890,1871-10-11,0.061594876986867005
8,1890,1871-10-18,0.09264971133140942
8,1890,1871-10-25,0.1268047110761182
8,1890,1871-11-01,0.10490545059675711
8,1890,1871-11-08,0.0865254412780085
8,1890,1871-11-15,0.09493819581216369
8,1890,1871-11-22,0.26094877687329104
8,1890,1871-11-29,0.32444062465284207
8,1890,1871-12-06,0.5968520466123574
8,1890,1871-12-13,0.5779556303238831
8,1890,1871-12-20,0.7509489994940236
8,1890,1871-12-27,0.5096678536970708
8,1890,1872-01-03,0.7500984513589855
8,1890,1872-01-10,0.7301124706158645
8,1890,1872-01-17,0.44676852835712705
8,1890,1872-01-24,0.3989865150595231
8,1890,1872-01-31,0.45817537665563546
8,1890,1872-02-07,0.46419900786111107
8,1890,1872-02-14,0.5267497748670111
8,1890,1872-02-21,0.671333877112931
8,1890,1872-02-28,0.4485313138205571
8,1890,1872-03-06,0.27314490095433114
8,1890,1872-03-13,0.7709334162542296
8,1890,1872-03-20,0.8708268269522681
8,1890,1872-03-27,0.9617268629567624
8,1890,1872-04-03,0.780106526357431
8,1890,1872-04-10,0.8298079797301529
8,1890,1872-04-17,0.25725012589861135
8,1890,1872-04-24,0.26786090327949524
8,1890,1872-05-01,0.16725531908733504
8,1890,1872-05-08,0.15644114586993937
8,1890,1872-05-15,0.036248533637098436
8,1890,1872-05-22,0.14851198754620631
8,1890,1872-05-29,0.3208451462250803
8,1890,1872-06-05,0.5324674891724237
8,1890,1872-06-12,0.28910018393082454
8,1890,1872-06-19,0.5939678760535417
8,1890,1872-06-26,0.6777428081588257
8,1890,1872-07-03,0.582853220868273
8,1890,1872-07-10,0.45018989998974035
8,1890,1872-07-17,0.6132657690418929
8,1890,1872-07-24,0.4432934942281226
8,1890,1872-07-31,0.6269238197720967
8,1890,1872-08-07,0.4852010828335697
8,1890,1872-08-14,0.36031937342719167
8,1890,1872-08-21,0.1918109897690996
8,1890,1872-08-28,0.21193259058745711
8,1890,1872-09-04,0.20860388582506326
8,1890,1872-09-11,0.28694356557879946
8,1890,1872-09-18,0.1763602479509146
8,1890,1872-09-25,0.33643863885611547
8,1890,1872-10-02,0.12938395927460056
8,1890,1872-10-09,0.07250540650056608
8,1890,1872-10-16,0.05789434874601942
8,1890,1872-10-23,0.3010400438065879
8,1890,1872-10-30,0.2980433001173168
8,1890,1872-11-06,0.20198770257533438
8,1890,1872-11-13,0.11026789157617552
8,1890,1872-11-20,0.37313195588665643
8,1890,1872-11-27,0.4661990780141233
8,1890,1872-12-04,0.5833455795856207
8,1890,1872-12-11,0.5279671601973516
8,1890,1872-12-18,0.8256364612798266
8,1890,1872-12-24,0.6744164997950883
8,1890,1873-01-01,0.9476590990146557
8,1890,1873-01-08,0.8481337739764663
8,1890,1873-01-15,0.9335828277349483
8,1890,1873-01-22,0.7854007768868349
8,1890,1873-01-29,0.7643491732389386
8,1890,1873-02-05,0.750268780623093
8,1890,1873-02-12,0.6511771819062239
8,1890,1873-02-19,0.7561189436192911
8,1890,1873-02-26,0.6415193551191893
8,1890,1873-03-05,0.3491531942321193
8,1890,1873-03-12,0.5266831723701634
8,1890,1873-03-19,0.4666024792057415
8,1890,1873-03-26,0.6807284145059183
8,1890,1873-04-02,0.8101942436282605
8,1890,1873-04-09,0.611359538030778
8,1890,1873-04-16,0.2845038437041022
8,1890,1873-04-23,0.29363702074108816
8,1890,1873-04-30,0.2912875977547529
8,1890,1873-05-07,0.1387493832221967
8,1890,1873-05-14,0.11469722529207252
8,1890,1873-05-21,0.04732480711475452
8,1890,1873-05-28,0.20984185294033425
8,1890,1873-06-04,0.1089515542560789
8,1890,1873-06-11,0.33969995411066556
8,1890,1873-06-18,0.787450526608221
8,1890,1873-06-25,0.7135814473623261
8,1890,1873-07-02,0.8138215361755783
8,1890,1873-07-09,0.7908671332203502
8,1890,1873-07-16,0.9693266205996475
8,1890,1873-07-23,0.9449851015677574
8,1890,1873-07-30,0.9195332140065928
8,1890,1873-08-06,0.9110782674767893
8,1890,1873-08-13,0.8592979675253472
8,1890,1873-08-20,0.6367605989477392
8,1890,1873-08-27,0.6547060319619646
8,1890,1873-09-03,0.39268477024792364
8,1890,1873-09-10,0.2583488939790892
8,1890,1873-09-17,0.41124284733619604
8,1890,1873-09-24,0.5272428911516696
8,1890,1873-10-01,0.040156588956739424
8,1890,1873-10-08,0.4747623754595273
8,1890,1873-10-15,0.14431013698735926
8,1890,1873-10-22,0.14053934232338064
8,1890,1873-10-29,0.30854688733359376
8,1890,1873-11-05,0.17680259437696577
8,1890,1873-11-12,0.13080732206146387
8,1890,1873-11-19,0.3402417593134166
8,1890,1873-11-26,0.8464805870720058
8,1890,1873-12-03,0.951436915963175
8,1890,1873-12-10,0.9536906622374298
8,1890,1873-12-17,0.9383639632259954
8,1890,1873-12-24,0.8952589606985464
8,1890,1873-12-31,0.9585484714198836
8,1890,1874-01-07,0.6609703773661204
8,1890,1874-01-14,0.5929331342992554
8,1890,1874-01-21,0.5315998443403237
8,1890,1874-01-28,0.31488734762313986
8,1890,1874-02-04,0.3184569786499133
8,1890,1874-02-11,0.46485761165071504
8,1890,1874-02-18,0.39953856782296354
8,1890,1874-02-25,0.23209284234305272
8,1890,1874-03-04,0.2470896555990589
8,1890,1874-03-11,0.3641204807544316
8,1890,1874-03-18,0.6323700571227643
8,1890,1874-03-25,0.702092052215111
8,1890,1874-04-01,0.7553128272963714
8,1890,1874-04-08,0.8899154505664589
8,1890,1874-04-15,0.5596825000550102
8,1890,1874-04-22,0.48858923276823435
8,1890,1874-04-29,0.6285985926082421
8,1890,1874-05-06,0.7416282727483304
8,1890,1874-05-13,0.3306536036329979
8,1890,1874-05-20,0.27078685095484745
8,1890,1874-05-27,0.2773834796691145
8,1890,1874-06-03,0.38562977377250013
8,1890,1874-06-10,0.49899307872406623
8,1890,1874-06-17,0.5256499359513721
8,1890,1874-06-24,0.6089349726980868
8,1890,1874-07-01,0.5741358408179895
8,1890,1874-07-08,0.2790586817028256
8,1890,1874-07-15,0.29702754796768305
8,1890,1874-07-22,0.40746132898976256
8,1890,1874-07-29,0.27180043406005205
8,1890,1874-08-05,0.11460786333719829
8,1890,1874-08-12,0.0768702656596028
8,1890,1874-08-19,0.1652176008269995
8,1890,1874-08-26,0.2537128757284235
8,1890,1874-09-02,0.1987285594121544
8,1890,1874-09-09,0.14413293052327047
8,1890,1874-09-16,0.3585630080748911
8,1890,1874-09-23,0.5088404979756931
8,1890,1874-09-30,0.29536019394855545
8,1890,1874-10-07,0.22513014861651418
8,1890,1874-10-14,0.22067835293666405
8,1890,1874-10-21,0.08826028050874106
8,1890,1874-10-28,0.24935683942294395
8,1890,1874-11-04,0.16013199740895903
8,1890,1874-11-11,0.1917108599808823
8,1890,1874-11-18,0.05337078182192458
8,1890,1874-11-25,0.3064647961743411
8,1890,1874-12-02,0.07832764496964897
8,1890,1874-12-09,0.5608297759416822
8,1890,1874-12-16,0.6062412076159581
8,1890,1874-12-23,0.6795234185938429
8,1890,1874-12-30,0.7960694941297811
8,1890,1875-01-06,0.8053734033893838
8,1890,1875-01-13,0.826306636290241
8,1890,1875-01-20,0.8170727947562834
8,1890,1875-01-27,0.6301077340545829
8,1890,1875-02-03,0.6852106059412325
8,1890,1875-02-10,0.6507482149737503
8,1890,1875-02-17,0.4629379396127857
8,1890,1875-02-24,0.1940060424309972
8,1890,1875-03-03,0.2679872034415489
8,1890,1875-03-10,0.37466778904019354
8,1890,1875-03-17,0.8400887772474829
8,1890,1875-03-24,0.8146141289781299
8,1890,1875-03-31,0.9299965953350903
8,1890,1875-04-07,0.6534488833998563
8,1890,1875-04-14,0.5178131177232878
8,1890,1875-04-21,0.3228555519195927
8,1890,1875-04-28,0.28316535820195343
8,1890,1875-05-05,0.22191700667432665
8,1890,1875-05-12,0.22569363959133695
8,1890,1875-05-19,0.17753584545328088
8,1890,1875-05-26,0.29418959091219965
8,1890,1875-06-02,0.2248484737803759
8,1890,1875-06-09,0.24767229264927368
8,1890,1875-06-16,0.40337864191390993
8,1890,1875-06-23,0.33492234267719306
8,1890,1875-06-30,0.6295085342783586
8,1890,1875-07-07,0.28653200217276026
8,1890,1875-07-14,0.30694604644709156
8,1890,1875-07-21,0.2797798797165238
8,1890,1875-07-28,0.22374769921115156
8,1890,1875-08-04,0.40308431170275233
8,1890,1875-08-11,0.32064325026493046
8,1890,1875-08-18,0.4562496317479806
8,1890,1875-08-25,0.32361274760973624
8,1890,1875-09-01,0.37229863440145966
8,1890,1875-09-08,0.28564321101911183
8,1890,1875-09-15,0.38186504997154386
8,1890,1875-09-22,0.27991325844852377
8,1890,1875-09-29,0.2173980963075894
8,1890,1875-10-06,0.14271433897206573
8,1890,1875-10-13,0.0599327697443277
8,1890,1875-10-20,0.04087906273459113
8,1890,1875-10-27,0.12636989060209292
8,1890,1875-11-03,0.19804971272847618
8,1890,1875-11-10,0.20839548953441422
8,1890,1875-11-17,0.19726026331115395
8,1890,1875-11-24,0.6047297055748769
8,1890,1875-12-01,0.29200728119864233
8,1890,1875-12-08,0.46876759392098954
8,1890,1875-12-15,0.5933312311007993
8,1890,1875-12-22,0.4022101748673276
8,1890,1875-12-29,0.19864959015085884
8,1890,1876-01-05,0.05327903454679411
8,1890,1876-01-12,0.021098483669393032
8,1890,1876-01-19,0.09663381336076705
8,1890,1876-01-26,0.09816382053161672
8,1890,1876-02-02,0.29528732862014023
8,1890,1876-02-09,0.23011356257714283
8,1890,1876-02-16,0.43970298914476363
8,1890,1876-02-23,0.599350352087112
8,1890,1876-03-01,0.4903328556165382
8,1890,1876-03-08,0.3655816228948107
8,1890,1876-03-15,0.8357412279275744
8,1890,1876-03-22,0.916822321679566
8,1890,1876-03-29,0.8557675864130414
8,1890,1876-04-05,0.49944132739433605
8,1890,1876-04-12,0.4777390646812802
8,1890,1876-04-19,0.365579544687541
8,1890,1876-04-26,0.6839664822329327
8,1890,1876-05-03,0.24872119335397566
8,1890,1876-05-10,0.35630641361287907
8,1890,1876-05-17,0.2176802795656427
8,1890,1876-05-24,0.2563881018928444
8,1890,1876-05-31,0.1280589171409821
8,1890,1876-06-07,0.13189531589841408
8,1890,1876-06-14,0.24015195840387565
8,1890,1876-06-21,0.20415928472948575
8,1890,1876-06-28,0.16540453449039033
8,1890,1876-07-05,0.1517595252159601
8,1890,1876-07-12,0.16072032984246865
8,1890,1876-07-19,0.23314972213948626
8,1890,1876-07-26,0.21025235379860552
8,1890,1876-08-02,0.14300611875870395
8,1890,1876-08-09,0.1577948203861334
8,1890,1876-08-16,0.13433744130346723
8,1890,1876-08-23,0.10924070047211837
8,1890,1876-08-30,0.13545794650748888
8,1890,1876-09-06,0.14901978627157175
8,1890,1876-09-13,0.16910729016788176
8,1890,1876-09-20,0.12603656970417423
8,1890,1876-09-27,0.10082071186957271
8,1890,1876-10-04,0.09212080044678925
8,1890,1876-10-11,0.07525049368829545
8,1890,1876-10-18,0.08190165425100786
8,1890,1876-10-25,0.10564252927458169
8,1890,1876-11-01,0.08379642844914534
8,1890,1876-11-08,0.08157817816697645
8,1890,1876-11-15,0.1008756641597479
8,1890,1876-11-22,0.1034308025908526
8,1890,1876-11-29,0.10598468760351222
8,1890,1876-12-06,0.142381122842563
8,1890,1876-12-13,0.28009326150539543
8,1890,1876-12-20,0.23766414160098007
8,1890,1876-12-27,0.2184491694374706
8,1890,1877-01-03,0.3518859358593208
8,1890,1877-01-10,0.5872568333991852
8,1890,1877-01-17,0.14891059217980018
8,1890,1877-01-24,0.17256155948431923
8,1890,1877-01-31,0.14874526095806664
8,1890,1877-02-07,0.14308314803162508
8,1890,1877-02-14,0.17026349091333345
8,1890,1877-02-21,0.18618011862773157
8,1890,1877-02-28,0.15451497336143313
8,1890,1877-03-07,0.07115079904087178
8,1890,1877-03-14,0.2917552312325294
8,1890,1877-03-21,0.3707054121641726
8,1890,1877-03-28,0.537438768187361
8,1890,1877-04-04,0.9583550773128103
8,1890,1877-04-11,0.8472167349164532
8,1890,1877-04-18,0.5008988564830014
8,1890,1877-04-25,0.3392105309584422
8,1890,1877-05-02,0.18856136159356784
8,1890,1877-05-09,0.20575341286736562
8,1890,1877-05-16,0.18261482375440102
8,1890,1877-05-23,0.1824059047497055
8,1890,1877-05-30,0.0799312920986221
8,1890,1877-06-06,0.05038948535750598
8,1890,1877-06-13,0.219500320194944
8,1890,1877-06-20,0.23195071972042514
8,1890,1877-06-27,0.1689874883381534
8,1890,1877-07-04,0.20659549325718227
8,1890,1877-07-11,0.48805266428792554
8,1890,1877-07-18,0.3514516123215846
8,1890,1877-07-25,0.2905400842858455
8,1890,1877-08-01,0.33646215425907156
8,1890,1877-08-08,0.36732350222422394
8,1890,1877-08-15,0.3220993632720725
8,1890,1877-08-22,0.238373691136358
8,1890,1877-08-29,0.06963515038876078
8,1890,1877-09-05,0.11556992399753505
8,1890,1877-09-12,0.2943791221559268
8,1890,1877-09-19,0.3510760251068253
8,1890,1877-09-26,0.30209848591596944
8,1890,1877-10-03,0.23558162784584577
8,1890,1877-10-10,0.12555750752364933
8,1890,1877-10-17,0.07910024765614034
8,1890,1877-10-24,0.20639531602831848
8,1890,1877-10-31,0.14266060202208913
8,1890,1877-11-07,0.0790320885770237
8,1890,1877-11-14,0.15902456970019405
8,1890,1877-11-21,0.34108138849536496
8,1890,1877-11-28,0.4017745245006263
8,1890,1877-12-05,0.7061873538230645
8,1890,1877-12-12,0.5987673766929739
8,1890,1877-12-19,0.6491205588509669
8,1890,1877-12-24,0.6251007703852464
8,1890,1878-01-02,0.8373902129423092
8,1890,1878-01-09,0.5767067587837837
8,1890,1878-01-16,0.5397629206122055
8,1890,1878-01-23,0.17444249961906197
8,1890,1878-01-30,0.1547129606070578
8,1890,1878-02-06,0.40374896791042675
8,1890,1878-02-13,0.14609319789408057
8,1890,1878-02-20,0.09192758662721626
8,1890,1878-02-27,0.10394518507216007
8,1890,1878-03-06,0.13216102476309327
8,1890,1878-03-13,0.8821570462282858
8,1890,1878-03-20,0.9768645852253338
8,1890,1878-03-27,0.9978242391726613
8,1890,1878-04-03,0.9883033795378744
8,1890,1878-04-10,0.9658576013791098
8,1890,1878-04-17,0.5576511471189514
8,1890,1878-04-24,0.42515813781215855
8,1890,1878-05-01,0.07991771066042587
8,1890,1878-05-08,0.16837579018257653
8,1890,1878-05-15,0.11543344285118831
8,1890,1878-05-22,0.09151453738159224
8,1890,1878-05-29,0.15508210084391608
8,1890,1878-06-05,0.14949739767981587
8,1890,1878-06-12,0.22443847978233014
8,1890,1878-06-19,0.357567300640554
8,1890,1878-06-26,0.26915232177648857
8,1890,1878-07-03,0.28389571061279084
8,1890,1878-07-10,0.21833164877319114
8,1890,1878-07-17,0.24294224591035316
8,1890,1878-07-24,0.3456053405397301
8,1890,1878-07-31,0.2546196649873887
8,1890,1878-08-07,0.4105652463052861
8,1890,1878-08-14,0.2998681247048838
8,1890,1878-08-21,0.46015043300483616
8,1890,1878-08-28,0.27228723659173953
8,1890,1878-09-04,0.31474549568143523
8,1890,1878-09-11,0.7603760194820401
8,1890,1878-09-18,0.7029037967903955
8,1890,1878-09-25,0.7911236722213643
8,1890,1878-10-02,0.4240128207451023
8,1890,1878-10-09,0.5910677532294525
8,1890,1878-10-16,0.2794067094124943
8,1890,1878-10-23,0.9362584415847929
8,1890,1878-10-30,0.9488487966028772
8,1890,1878-11-06,0.4692464419887375
8,1890,1878-11-13,0.6917285726737247
8,1890,1878-11-20,0.5556951920778328
8,1890,1878-11-27,0.9109193995941216
8,1890,1878-12-04,0.3987649161719045
8,1890,1878-12-11,0.6853552879452666
8,1890,1878-12-18,0.8051305937878354
8,1890,1878-12-24,0.851563170430761
8,1890,1879-01-01,0.7778161855988279
8,1890,1879-01-08,0.49661408133438295
8,1890,1879-01-15,0.30743256664123636
8,1890,1879-01-22,0.5933034462695591
8,1890,1879-01-29,0.4063611953406349
8,1890,1879-02-05,0.7861728268714977
8,1890,1879-02-12,0.44240536444562983
8,1890,1879-02-19,0.40577000051331086
8,1890,1879-02-26,0.15829477850363388
8,1890,1879-03-05,0.25893274313957376
8,1890,1879-03-12,0.35117572205584574
8,1890,1879-03-19,0.6440749462566417
8,1890,1879-03-26,0.4121930441195587
8,1890,1879-04-02,0.435758523255197
8,1890,1879-04-09,0.5185444969446542
8,1890,1879-04-16,0.70920322858023
8,1890,1879-04-23,0.45945586183956794
8,1890,1879-04-30,0.36443524388697257
8,1890,1879-05-07,0.3521451537763419
8,1890,1879-05-14,0.26852205609305074
8,1890,1879-05-21,0.23175537858641818
8,1890,1879-05-28,0.24651261401113964
8,1890,1879-06-04,0.17299460687820767
8,1890,1879-06-11,0.22099082452420027
8,1890,1879-06-18,0.22477338175710143
8,1890,1879-06-25,0.2088163523801779
8,1890,1879-07-02,0.22396870654213333
8,1890,1879-07-09,0.18179392470767572
8,1890,1879-07-16,0.11944719453818584
8,1890,1879-07-23,0.11661440612298904
8,1890,1879-07-30,0.12645709235670585
8,1890,1879-08-06,0.12540793790387508
8,1890,1879-08-13,0.11887200485053713
8,1890,1879-08-20,0.09551454965423203
8,1890,1879-08-27,0.08792683683406596
8,1890,1879-09-03,0.07426502361550295
8,1890,1879-09-10,0.16657925109668445
8,1890,1879-09-17,0.16906059051917313
8,1890,1879-09-24,0.16880702052818747
8,1890,1879-10-01,0.11764982639024985
8,1890,1879-10-08,0.09342963109883425
8,1890,1879-10-15,0.10902635730971241
8,1890,1879-10-22,0.1241806884945029
8,1890,1879-10-29,0.11763396908080868
8,1890,1879-11-05,0.10182600499067755
8,1890,1879-11-12,0.06194535679160021
8,1890,1879-11-19,0.202732160912398
8,1890,1879-11-26,0.21430391279180014
8,1890,1879-12-03,0.20472847689572082
8,1890,1879-12-10,0.5259616407400253
8,1890,1879-12-17,0.6348302177716125
8,1890,1879-12-24,0.7048749081633738
8,1890,1879-12-31,0.8922215067850059
8,1890,1880-01-07,0.8655584311035716
8,1890,1880-01-14,0.4417493143062528
8,1890,1880-01-21,0.302395902561194
8,1890,1880-01-28,0.2215923598716488
8,1890,1880-02-04,0.1720227148989331
8,1890,1880-02-11,0.18748642294357715
8,1890,1880-02-18,0.17005847718533118
8,1890,1880-02-25,0.21843494699330382
8,1890,1880-03-03,0.2617233507599382
8,1890,1880-03-10,0.6452715174751968
8,1890,1880-03-17,0.8208600954063534
8,1890,1880-03-24,0.9176875490951285
8,1890,1880-03-31,0.8708541144089127
8,1890,1880-04-07,0.8397708430500157
8,1890,1880-04-14,0.6564348383584357
8,1890,1880-04-21,0.4436566604819736
8,1890,1880-04-28,0.356632204148291
8,1890,1880-05-05,0.3204239071941803
8,1890,1880-05-12,0.2896401332368138
8,1890,1880-05-19,0.21353785805799302
8,1890,1880-05-26,0.29581810088709576
8,1890,1880-06-02,0.2558574728491978
8,1890,1880-06-09,0.38942208423167307
8,1890,1880-06-16,0.42691526401784324
8,1890,1880-06-23,0.442976301536901
8,1890,1880-06-30,0.34587407695644734
8,1890,1880-07-07,0.6262331223687211
8,1890,1880-07-14,0.371182943916765
8,1890,1880-07-21,0.33766953412171347
8,1890,1880-07-28,0.2556894777048445
8,1890,1880-08-04,0.1967173460280911
8,1890,1880-08-11,0.19158792937473912
8,1890,1880-08-18,0.17379739745891135
8,1890,1880-08-25,0.17340664904478453
8,1890,1880-09-01,0.144614211965731
8,1890,1880-09-08,0.18626058589907057
8,1890,1880-09-15,0.23566389155225304
8,1890,1880-09-22,0.2603126374270821
8,1890,1880-09-29,0.2786989594762203
8,1890,1880-10-06,0.29977099098044435
8,1890,1880-10-13,0.3928611315064264
8,1890,1880-10-20,0.2981693496720559
8,1890,1880-10-27,0.29777774762610565
8,1890,1880-11-03,0.14804122841216366
8,1890,1880-11-10,0.11170707585162382
8,1890,1880-11-17,0.16099270378844144
8,1890,1880-11-24,0.3732266812007266
8,1890,1880-12-01,0.1545839911153315
8,1890,1880-12-08,0.3671447938634602
8,1890,1880-12-15,0.5777922384578548
8,1890,1880-12-22,0.659825809863683
8,1890,1880-12-29,0.7989850890974542
8,1890,1881-01-05,0.9760534471477418
8,1890,1881-01-12,0.9454296812500651
8,1890,1881-01-19,0.25726262016199225
8,1890,1881-01-26,0.44894878277904265
8,1890,1881-02-02,0.34719761412637523
8,1890,1881-02-09,0.1553355359516509
8,1890,1881-02-16,0.10141774806263217
8,1890,1881-02-23,0.22261711966217457
8,1890,1881-03-02,0.15847693249567504
8,1890,1881-03-09,0.21046112999830174
8,1890,1881-03-16,0.24705081150813035
8,1890,1881-03-23,0.3699171552542222
8,1890,1881-03-30,0.2485513195871715
8,1890,1881-04-06,0.31304858528426643
8,1890,1881-04-13,0.30907373785917525
8,1890,1881-04-20,0.5522789494119087
8,1890,1881-04-27,0.2797756198257792
8,1890,1881-05-04,0.27395009075815996
8,1890,1881-05-11,0.1850000838855134
8,1890,1881-05-18,0.10959577031079436
8,1890,1881-05-25,0.1657903773968724
8,1890,1881-06-01,0.1279279803587268
8,1890,1881-06-08,0.11544982447459944
8,1890,1881-06-15,0.21486256513825272
8,1890,1881-06-22,0.1543988116380075
8,1890,1881-06-29,0.20325798887572177
8,1890,1881-07-06,0.4713498750062552
8,1890,1881-07-13,0.2561974293415638
8,1890,1881-07-20,0.21848064734007547
8,1890,1881-07-27,0.23454606423978788
8,1890,1881-08-03,0.14322297742535361
8,1890,1881-08-10,0.1810376870857948
8,1890,1881-08-17,0.16019626758413555
8,1890,1881-08-24,0.11664068700307975
8,1890,1881-08-31,0.03583244636597212
8,1890,1881-09-07,0.15039609759768188
8,1890,1881-09-14,0.25684298291486035
8,1890,1881-09-21,0.271065998036626
8,1890,1881-09-28,0.2530025036929577
8,1890,1881-10-05,0.33467796999760674
8,1890,1881-10-12,0.22761017462916697
8,1890,1881-10-19,0.47069141172892937
8,1890,1881-10-26,0.4777406907297188
8,1890,1881-11-02,0.3013138784900909
8,1890,1881-11-09,0.25384551140493966
8,1890,1881-11-16,0.3961222275556354
8,1890,1881-11-23,0.43798972752153204
8,1890,1881-11-30,0.5589962713141123
8,1890,1881-12-07,0.6371007832437414
8,1890,1881-12-14,0.6992944172039994
8,1890,1881-12-21,0.5999398845697476
8,1890,1881-12-28,0.6995726798869862
8,1890,1882-01-04,0.920414543177057
8,1890,1882-01-11,0.8965111886674978
8,1890,1882-01-18,0.7765233900029238
8,1890,1882-01-25,0.8616166903886747
8,1890,1882-02-01,0.18356808414195422
8,1890,1882-02-08,0.7151767705049145
8,1890,1882-02-15,0.7225759093880029
8,1890,1882-02-22,0.5905016298274478
8,1890,1882-03-01,0.7152382870997375
8,1890,1882-03-08,0.07240343435227486
8,1890,1882-03-15,0.8055320304909351
8,1890,1882-03-22,0.8097253784983613
8,1890,1882-03-29,0.9104078110373209
8,1890,1882-04-05,0.4641433420571701
8,1890,1882-04-12,0.43475501850963355
8,1890,1882-04-19,0.43002537212498065
8,1890,1882-04-26,0.45071571636873
8,1890,1882-05-03,0.1793423850773312
8,1890,1882-05-10,0.8982067467839506
8,1890,1882-05-17,0.12272440585218727
8,1890,1882-05-24,0.1343853984601325
8,1890,1882-05-31,0.12607038672014279
8,1890,1882-06-07,0.1270271331699738
8,1890,1882-06-14,0.13407336404391523
8,1890,1882-06-21,0.13374504666706438
8,1890,1882-06-28,0.1353986576638367
8,1890,1882-07-05,0.39070675638625757
8,1890,1882-07-12,0.7062339196232033
8,1890,1882-07-19,0.48507156557649367
8,1890,1882-07-26,0.5595869065698731
8,1890,1882-08-02,0.29207756766961795
8,1890,1882-08-09,0.5717064946755049
8,1890,1882-08-16,0.6480712947524078
8,1890,1882-08-23,0.40758125646770177
8,1890,1882-08-30,0.34953015263853265
8,1890,1882-09-06,0.20996104444296845
8,1890,1882-09-13,0.36042874742134673
8,1890,1882-09-20,0.13366088145848282
8,1890,1882-09-27,0.5566682779137372
8,1890,1882-10-04,0.4989718210570752
8,1890,1882-10-11,0.40138159477417246
8,1890,1882-10-18,0.2782897419578542
8,1890,1882-10-25,0.4561579738303208
8,1890,1882-11-01,0.3541172656990931
8,1890,1882-11-08,0.4093396496231937
8,1890,1882-11-15,0.3397558056750099
8,1890,1882-11-22,0.4204143598818098
8,1890,1882-11-29,0.37496616008902445
8,1890,1882-12-06,0.24163032580888102
8,1890,1882-12-13,0.48105414745333785
8,1890,1882-12-20,0.4991324745067424
8,1890,1882-12-27,0.5848747882954589
8,1890,1883-01-03,0.8310515458033771
8,1890,1883-01-10,0.37465194528161444
8,1890,1883-01-17,0.37170280143934403
8,1890,1883-01-24,0.3256767478762939
8,1890,1883-01-31,0.47847984228158363
8,1890,1883-02-07,0.22422353319436064
8,1890,1883-02-14,0.29378852073811645
8,1890,1883-02-21,0.5930605452767584
8,1890,1883-02-28,0.4439614255029768
8,1890,1883-03-07,0.3566820970789581
